,Factor_0,Factor_1,Factor_2,Factor_3,Factor_4,Factor_5,Factor_6,Factor_7,Factor_8,Factor_9,Factor_10,Factor_11,Factor_12,Factor_13,Factor_14
RETREG1_hg,0.0,0.0009284012181678814,0.002418217196814119,0.007278520462064425,0.006441374440752084,0.0,0.00036303710171787124,0.00279851857897598,0.0,0.0,0.0,0.0,0.0,0.0,0.008260632131132092
RETSAT_hg,0.0,0.13673703116754574,0.11654766953940301,0.06664561014368227,0.15498656849476544,0.0,0.0,0.160748361805356,0.0,0.004991459706908645,0.011044349033052174,0.23055939285053478,0.04595045225222387,0.0,0.302805546828296
RFFL_hg,0.0,0.6097593839900323,0.18676048542819756,0.042087827313816814,0.14012123561346715,0.10897337851849132,0.032354456676446604,0.05926270431022006,0.0,0.05420433284114222,0.11382941689942434,0.00612637045386612,0.0,0.0,0.08137479085787105
RFPL4AL1_hg,0.0,0.0,0.001792286574136249,0.002020450011147054,0.02043475987912874,0.0,0.0027521906373829544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RFX3_hg,0.0,0.029305998841209536,0.2888840611620394,0.03991327107641796,0.0,0.010282745606948043,0.0,0.017819645434674673,0.0,0.005669177834114693,0.0,0.0,0.0,0.0,0.1816696613874047
RGS16_hg,0.0,0.0,0.23645175641666458,0.0,0.08940602762585556,0.0,0.0,0.0,0.0,0.0,0.0,0.5110824783403795,0.0,0.0,0.08209462122127725
RGS1_hg,0.0,0.0,0.0,0.0007427492204643567,0.0,0.0,0.000259357163636605,0.0,0.0,0.0,0.0,0.0008612479341309669,0.0,0.0,0.0
RGS2_hg,0.021079531802934526,0.0,0.0,0.015168254293186127,0.027707923531760124,0.028091737425802194,0.0,0.0,0.011496131539029522,0.0,0.0,0.0,0.0,0.0,0.0
RGS3_hg,0.0,0.0,0.17998122935490288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0976749843182587,0.0,0.0,0.0
RGS8_hg,0.0,0.00011624500914913696,0.0002618834449582765,0.0,0.00011094442983812527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHBDD2_hg,0.0,0.11500485028980259,0.315729558695537,0.0,0.3115723908200277,0.03035429137964978,0.11101716334978282,0.0684420568368897,0.0,0.03732032822826889,0.0,0.4589766226731322,0.0,0.0,0.16102428695314142
RHBDF2_hg,0.0,0.40661644804824365,0.004842630679310395,0.0,0.014846430577009679,0.03021497268422818,0.013808260866649354,0.012453141924485154,0.0,0.0,0.07983427760209866,0.05677383142259718,0.011450318952551889,0.0,0.019453267299820436
RHCE_hg,0.0,0.006014247737492239,0.009781935029294312,0.8309137151618977,0.044721470038601614,0.0,0.0,0.02544601693798226,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RHD_hg,0.0,0.020318389355777712,0.0,0.8148026727961859,0.04827469967804385,0.0,0.0,0.013421594836122585,0.0,0.0,0.0,0.0,0.0,0.003830372057911372,0.0
RHOC_hg,0.0,0.012252194352160743,0.14240509670852816,0.4441143304916952,2.486016451627649,0.13203014422151932,0.8836442453509066,1.5792325564738274,0.0,0.3559221102776742,0.0,1.3380890787810231,0.0,0.0,0.28824544007784925
RHOH_hg,0.0,0.06081397927905943,0.12518202508289514,0.0,0.3216202571121588,0.0,0.0720796014334401,0.08092220755300225,0.0,0.03951387049022196,0.0,0.0,0.0,0.0,0.3780152350722284
RHOQ_hg,0.0,0.15206526761677117,0.2945062737150514,0.24852190499496216,0.7786290879545549,0.28155622073881803,0.0,0.14331741683992336,0.04267177724505604,0.0,0.0,0.0,0.012390010070874646,0.1499625750923154,0.45931733130262764
RHOXF1_hg,0.0,0.0,0.0,0.0037218991220391924,0.0,0.0,0.0,0.0010423769986686211,0.001206498902548649,0.0,0.0,0.0,0.00035836160401883367,0.0,0.0
RIC3_hg,0.0,0.43797485141365167,0.021932490265976063,0.040760030618952954,0.0,0.06982393242459355,0.0,0.05292015921447402,0.05494563974177773,0.0,0.0,0.07501548077200236,0.0,0.0,0.08441473298038646
RIMBP2_hg,0.0,0.00019215618187878178,0.0014025706928977983,4.909954949574024e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.0619335993571382e-05,0.0006769856075021079,0.0,0.0,0.0
RIMBP3_hg,0.0,0.0,0.00013470064352719404,0.0001858823613577974,0.0,0.0003326311017585131,0.0,5.99462337432013e-05,0.0,8.194463570070216e-05,0.0,0.0,0.0,0.0,0.0
RIMS2_hg,0.0,0.7537859141311045,0.0028436210257045437,0.060734711740629235,0.0,0.0,0.009292517555348434,0.06514219417551957,0.0,0.16682615803712908,0.18134801024541983,0.0,0.0,0.0,0.0
RIMS3_hg,0.0,0.00322261453230244,0.04843827285375179,0.05869102009269258,0.03568859462168928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014564359185953045
RINL_hg,0.030776375725485142,0.18817458591988404,0.10968610924311593,0.04015129815636312,0.08478397490409115,0.0,0.0,0.0,0.0,0.009167024810127527,0.0003192699556581536,0.1625692766437819,0.0,0.013338168622835071,0.058787330362233686
RLBP1_hg,0.0,0.0,0.011308320837876423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006502684534874716
RLN3_hg,0.0,0.0,0.0,0.010680748696442033,0.09701291327839055,0.0,0.0007894177225695963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SKP105_hg,0.0,0.0,0.0007106811595479953,0.0,0.0018958035903746877,0.0,0.0,0.0,0.0,0.0,0.0,0.00038682095622304336,0.0,0.00024922379505922513,0.0
RN7SKP127_hg,0.0,0.0,0.0,0.0009037236962494754,0.0015075009884938382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SKP151_hg,0.0,0.0,0.000914837727611194,0.0010581963648533808,0.0019787066761539,0.0,0.0,0.0,0.0,0.0,0.0,0.001025047047975942,0.0,0.0,0.0
RN7SKP197_hg,1.8147870106197618e-06,0.00019314076105851003,0.0004717706658079948,0.0,0.0003049775271515674,0.0,0.0,0.0,0.0,0.0,1.727595860611508e-05,0.0,0.0,0.00017118136049791273,0.0
RN7SKP249_hg,0.0,0.0,0.0,0.00025891163497208084,0.0,0.0,0.0,0.00025130300788864116,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RN7SKP264_hg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004038264095306109,0.0,0.0,8.847473556485082e-05,0.0,0.0,0.0,0.0
RN7SKP56_hg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017001933861569359
RN7SKP87_hg,0.0,0.0,0.0,0.0,0.0,7.073314772031524e-05,0.0,0.0,0.00031806596294234465,0.0,0.0,0.0,0.0,0.0,0.0
RN7SL138P_hg,0.0,0.0,0.0005344697852828735,0.0,0.002081164104613718,0.0,0.0,0.0,0.0,0.0,0.0,0.0007396432638643411,0.0,0.0007037414354760551,0.0
RN7SL2_hg,0.0,0.007719170563693922,0.006053237633165126,0.0,0.004138940035471882,0.07009206405590382,0.0,0.0,0.052579780617651235,0.1195993924498814,0.0,0.0,0.0,0.007815263589493023,0.0
RN7SL33P_hg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002230572946522252,0.00026943898028300813,0.0,0.0009713274175896585,0.0,0.0,0.0
RN7SL426P_hg,0.0,0.0003704217538725306,0.0003168422247672077,0.0006165393522200138,0.0,0.0007629148156724581,0.0,0.00017049813519167084,0.0,0.0,0.0,0.0,0.0,0.0,0.0
